sentiment,text,user
"neutral","“The UK Ministry of Defence says the destruction of oil tanks …” https://t.co/PjcJeNeWKA \n#UkraineRussia #Ukraine… https://t.co/MBN9KO6905","HAL96661"
"neutral","❓‘Russian Population Has Been Misinformed’ – Bishop Of Odessa #ukraine #ukrainecrisis #ukraineconflict… https://t.co/zZoAIbxQv5","Exaudi_News"
"neutral","“The US department of defense will provide an additional $300m ...” https://t.co/PjcJeNeWKA \n#UkraineRussia… https://t.co/xLY1nhVlyb","HAL96661"
"neutral","“Zelenskiy also said that Russia was trying to conscript troops from Crimea…” https://t.co/PjcJeNeWKA… https://t.co/T9mAqdtLDt","HAL96661"
"neutral","#Breaking Russian BMP-3 \n\n#Ukraine #UkraineRussiaWar #UkraineWar #UkraineUnderAttack #UkraineConflict #Russians… https://t.co/G2G24gPcQx","Internl_Leaks"
"negative","Common people too : Russian academics and scientists are attempting to escape Russia https://t.co/PjcJeNeWKA… https://t.co/dcALqLbw4t","HAL96661"
"positive","RT @neeraj_rajput: #Ukrainian S300 missile system in urban industrial area of #KIEV recorded by #Russian UAV &amp; subsequently hit by high pre…","GardDesc"
"neutral","RT @Du_BonJeu: Oula!! Aujourd'hui ça à accéléré d'un coup...Alors que tout était mou.. Des infos dans tous les sens.. Une seule chose... TO…","sarahc351"
"neutral","“Pope Francis has come the closest he has yet to implicitly criticising Putin...” https://t.co/PjcJeNeWKA… https://t.co/70WGjIksMS","HAL96661"
"neutral","Et où était la France pendant tout ce temps. Dans le sable ? 🙈🙉🙊 @Armees_Gouv @DGSEfr #EUDefence \n\n#UkraineRussia… https://t.co/POTLAZIp6N","HAL96661"
"neutral","RT @iAshishVaidya: Ruben Gisbert a Spanish lawyer and independent journalist, has travelled to Donetsk to report and denounce the crimes co…","PaulSlack68"
"neutral","#UkraineRussiaCrisis\n#UkraineConflict\n#Macron \n#UE https://t.co/oME4dllBbW https://t.co/Bsz1b8J0Rw","LibreDePenserFR"
"positive","If the Russian people's approval rating is true, sanctions on Russia should continue.\n\n#Russia #Ukraine… https://t.co/ulWESowBTB","fns124"
"positive","Russian Troops Suppress a Peaceful Rally in Occupied Energodar\n\nVideo:\nhttps://t.co/gd4uJp4pD4\n\n#Rally #energodar… https://t.co/sEsqMQruuq","vixx_seconds"
"neutral","#Ukraine #UkraineWar #UkraineRussianWar #UkaineRussia #UkraineInvasion #UkraineConflict #Ucraina #UcrainaRussia poo… https://t.co/Uu9WrqGq3N","Klipdo1"
"neutral","RT @NoNext_Question: Demonstrating in front of the Russian embassy in Kathmandu on Tuesday, the Human rights &amp; peace society Nepal has call…","Shail341_3"
"neutral","RT @ArnaudBedat: Dans l'avion pour #Malte, répondant à une question du journaliste Claudio Lavanga de @NBCNews lui demandant s’il envisagea…","DominiqueDechen"
"neutral","RT @kk131066: https://t.co/vo3hukDwHB\n\nPoliticians provoke/start a conflict\n\n#Hypocrites turn the conflict between 2 countries into a war b…","kk131066"
"neutral","RT @ArnaudBedat: Dans l'avion pour #Malte, répondant à une question du journaliste Claudio Lavanga de @NBCNews lui demandant s’il envisagea…","Mat_Breizh"
"negative","RT @kk131066: https://t.co/hwr2iHPkKv\n\nIt would be extraordinarily difficult to expand #NATO eastward without that actions being viewed by…","kk131066"
"neutral","RT @Georg_Pazderski: Laut dem #GRÜNEN #Habeck gibt es keine Heimat und kein Volk.\nVielleicht sollte er sich mal mit den für ihr Land und ih…","WolfgangNeubau3"
"neutral","RT @ArnaudBedat: Dans l'avion pour #Malte, répondant à une question du journaliste Claudio Lavanga de @NBCNews lui demandant s’il envisagea…","anna_kouadio"
"neutral","RT @ArnaudBedat: Dans l'avion pour #Malte, répondant à une question du journaliste Claudio Lavanga de @NBCNews lui demandant s’il envisagea…","RimazMyriam"
"neutral","RT @ArnaudBedat: Dans l'avion pour #Malte, répondant à une question du journaliste Claudio Lavanga de @NBCNews lui demandant s’il envisagea…","DonDomFabien"
"neutral","RT @kk131066: https://t.co/aKaYUzmh7n\n\n#UkraineWar follows decades of warnings that #NATO expansion into Eastern Europe could provoke #Russ…","kk131066"
"neutral","#UkraineRussiaCrisis #UkraineConflict #UkraineRussianWar https://t.co/HH3yZFWcaG","deltasinomax"
"neutral","RT @LouisPascalRon: https://t.co/U9Q9Dk7kSM\n#ukraineconflict #nft #nftart #nftartist #nfts #nftcollector #nftcommunity #cryptoart #cryptoar…","Jonson419"
"neutral","RT @LouisPascalRon: https://t.co/U9Q9Dk7kSM\n#ukraineconflict #nft #nftart #nftartist #nfts #nftcollector #nftcommunity #cryptoart #cryptoar…","nftartdaily"
"neutral","https://t.co/U9Q9Dk7kSM\n#ukraineconflict #nft #nftart #nftartist #nfts #nftcollector #nftcommunity #cryptoart… https://t.co/LVcFzXUngh","LouisPascalRon"
"neutral","RT @iAshishVaidya: Ruben Gisbert a Spanish lawyer and independent journalist, has travelled to Donetsk to report and denounce the crimes co…","mkj1951"
"neutral","Going fundraising for #Chernihiv, my home city which is currently under siege. \n#fundraising #UkraineRussiaWar… https://t.co/zaKpDodKGS","TymofiiKoshovyi"
"positive","Explosions and shots are heard in Energodar right now.\n\n The city is under the control of russians. #UkraineWar… https://t.co/fQKO1nKA73","giorgoskra"
"neutral","RT @Widerstandska13: So leicht kann man Videos manipulieren ... es ist nicht alles so wie es scheint 🤷🏻‍♂️\n#Ukraine \n#UkraineKrieg \n#Ukrain…","DougHefferman"
"neutral","RT @ArnaudBedat: Dans l'avion pour #Malte, répondant à une question du journaliste Claudio Lavanga de @NBCNews lui demandant s’il envisagea…","papamaniaCH"
"neutral","Dans l'avion pour #Malte, répondant à une question du journaliste Claudio Lavanga de @NBCNews lui demandant s’il en… https://t.co/klTdiLUtx8","ArnaudBedat"
"positive","RT @OTSNL1: Put this flag in your Twitter profile to support Ukrainians.\n\nSpread the worth - RT\n\n#Ukrainian #RussiaInvadedUkraine #UkraineC…","ShelestyukT"
"positive","RT @ParuChirps: With the much scripted &amp; fueled #UkraineConflict going out of hand resulting in unanticipated threat to the dollar hegemony…","moolya_global"
"neutral","RT @iAshishVaidya: Ruben Gisbert a Spanish lawyer and independent journalist, has travelled to Donetsk to report and denounce the crimes co…","Robespi62882774"
"neutral","RT @iAshishVaidya: Ruben Gisbert a Spanish lawyer and independent journalist, has travelled to Donetsk to report and denounce the crimes co…","olgamyself415"
"neutral","RT @iAshishVaidya: Ruben Gisbert a Spanish lawyer and independent journalist, has travelled to Donetsk to report and denounce the crimes co…","CRSTAL_52"
"neutral","RT @HaraldBhm3: Es ist ein Kampf zwischen #BidenCrimeFamilly und den Rest der Welt. Beim  #UkraineConflict wird russisch Roulette auf Koste…","olga85140415"
"positive","RT @giorgoskra: the result of the \"special military operation\" in Butsa! This is the Russian world!#UkraineWar #kharkiv #UkraineConflict  #…","CharisTrianta"
"negative","RT @4thpole: As the family of Naveen Shekharappa Gyanagowda,the student killed in Ukraine, wait for his body to be flown back to Karnataka,…","indian_ukraine"
"neutral","#punishRussia #EmbargorussianOil #PutinIsaWarCriminal #StopBusinessInRussia #StopRussia #StopPutin #StopMadmanPutin… https://t.co/B2Bpqpg79E","TRUMPGETOUT"
"positive","RT @Stam_Pittas: Good afternoon all!! Special Ops patch! #UkraineRussianWar #Ukraine️ #UkraineConflict https://t.co/qECgX19abn","60431Mike"
"neutral","RT @world2warr: #ukrayna da #rusya tarafında savaşan #Çeçen ler \n\n#savaş #war #UkraineConflict #tarih #SONDAKIKA https://t.co/6l2CWaL5ij","world2warr"
"neutral","RT @world2warr: #rus konvoyuna pusu \n\n#savaş #war #UkraineConflict #tarih #SONDAKIKA https://t.co/mMPaODNkXD","world2warr"
"positive","RT @NoNext_Question: The video footage shows Ukrainian cities before and after Russia's invasion that began more than a month ago. \n\nEND WA…","Stive12019911"
"neutral","#RussiaUkraineCrisis #RussiaInvadedUkraine #Putin #Biden #Luhansk #DPR #Odesa #UkraineRussie #UN #Nato… https://t.co/jn1l4RkaVB","GSquire86"
"neutral","RT @alhayyatpasha: United States of America trying to help #Ukraine.\n\n#UkraineConflict #UkraineCrisis #Russia #UkraineRussiaConflict #Ameri…","IftekharPasha7"
"negative","RT @4thpole: As the family of Naveen Shekharappa Gyanagowda,the student killed in Ukraine, wait for his body to be flown back to Karnataka,…","IftekharPasha7"
"positive","RT @OTSNL1: Put this flag in your Twitter profile to support Ukrainians.\n\nSpread the worth - RT\n\n#Ukrainian #RussiaInvadedUkraine #UkraineC…","maslak_albina"
"positive","The video footage shows Ukrainian cities before and after Russia's invasion that began more than a month ago. \n\nEND… https://t.co/xWWvRzNQaB","NoNext_Question"
"neutral","#UkraineRussiaCrisis #UkraineConflict #UkraineRussianWar \nVous vous souvenez de la fille de la maternité?\nElle dit:… https://t.co/j8PAmWjBz9","deltasinomax"
"neutral","#Mariupol :(( #UkraineRussiaWar #Russian #UkraineConflict #RussiaUkraineCrisis #PutinsWar #FckPutin https://t.co/cEa5cGiQVr","Blackdove112"
"neutral","#UkraineRussiaCrisis #UkraineConflict #UkraineRussianWar \nQuand les rats quittent le navire, tu te dit que le batea… https://t.co/jB7sj61YAn","deltasinomax"
"neutral","#UkraineConflict #PalestineConflict https://t.co/MaaamZ0fhl","alpha7B5"
"neutral","RT @kk131066: https://t.co/d8AXfq4hBl\n\nCondemning one crime &amp; defending another crime is a crime in itself\n\n#Biden #Ukraine #UkraineWar #Uk…","kk131066"
"positive","RT @giorgoskra: the result of the \"special military operation\" in Butsa! This is the Russian world!#UkraineWar #kharkiv #UkraineConflict  #…","gregffff"
"negative","RT @meifongwriter: The sad thing about propaganda is how it sticks— and how much work needs to be done to fight disinformation. Five weeks…","undulat69"
"positive","RT @giorgoskra: the result of the \"special military operation\" in Butsa! This is the Russian world!#UkraineWar #kharkiv #UkraineConflict  #…","ArxonTouikterou"
"positive","RT @thecryptobasic: Ukraine’s Largest Crypto Exchange Founder Discloses How Crypto Is “Saving Lives” in the Country And Becoming New king O…","ReneeSuns"
"neutral","La propagande dont on est abreuvé par les médias occidentaux depuis cette opération spéciale russe en Ukraine nous… https://t.co/gVIGBiXqMU","3iio"
"positive","RT @ARehman_Blog: So really? Why world was silent when this was going on? Lol!\n\n#Ukraine #UkraineRussiaConflict #UkraineRussie #UkraineConf…","RampageBoy28"
"neutral","RT @W1lltXt: O jornalista @Jake_Hanrahan disse que ao passar pelo metrô de #Kiev na Ucrânia, viu essa cena \"aleatória\"\nPessoas cantavam uma…","W1lltXt"
"neutral","#Russia #UnitedStates +the emergence of a multipolar international system,Proceedings\n#Ukraine #UkraineCrisis… https://t.co/VfeDvBWP4h","AcademicLounge"
"neutral","The US Department of Defense will provide $300 million of additional security aid. \n\n#JoeBiden | #UkraineRussie |… https://t.co/NfLyWxU97y","Brinda27506394"
"neutral","RT @jesuispolochon: Merci pour la barre 😁😁😁\n@vonderleyen\nDieu qu'elle est bête\n\n#chine #europe #Russie #UkraineConflict #RussiaUkraine #kie…","danielsieger2"
