sentiment,text,user
"positive","RT @IvanKorcok: Pleased to host my colleagues from #BucharestNine 🇧🇬🇨🇿🇪🇪🇭🇺🇱🇻🇱🇹🇵🇱🇷🇴🇸🇰, DSG #NATO @Mircea_Geoana\n&amp;🇺🇲@StateEUR\n@KDonfried in #…","MartaGio3"
"positive","RT @valstsgriba: I confirmed that Latvia will continue to do everything possible in the field of military assistance. Latvia will also cont…","KalniArmands"
"neutral","RT @NATO_AIRCOM: Four @Armee_de_lair 🇫🇷 Mirage 2000-5Fs have started their mission at Ämari airbase, Estonia 🇪🇪\n\nPart of #NATO’s enhanced A…","Radedrugi"
"neutral","RT @ecopeter: Dalle ceneri del #m5s è nato il partito della sinistra populista del @fattoquotidiano. Obiettivo unire tutti gli anti #NATO,…","tizziviola"
"neutral","RT @AfricanWatchman: Our position on #UkraineWar remains unchanged. It's obvious that #Russia is defending itself against #NATO's aggressiv…","DingaDongar"
"positive","This could be useful for the #UK + #Welsh presence with #NATO in #Estonia. Will it fly there itself?… https://t.co/89ZlUwCM8j","Eburacensis"
"negative","RT @NATOJFCBS: #RisingGriffin is a two-week long exercise demonstrating #NATO's enhanced Forward Presence Battle Group Lithuania's vigilanc…","2019_yoshiko"
"negative","RT @CGMeifangZhang: #ChinaDailyCartoon  NATO can hardly cover up its hypocrisy when it fails to be honest about its long record of war crim…","periodic_reset"
"neutral","#Ukraine #Russia #Belarus #NATO #EU #UK #US #UN #war #diplomacy #Politics #sanctions #refugees #humanity #families… https://t.co/Q1ID0DTKdC","ChuckDalldorf"
"neutral","RT @HenriVanhanen: Finland 🇫🇮 and NATO, an update of recent developments. At this point, both internal and international tracks concerning…","DerekPederson3"
"neutral","RT @HenriVanhanen: Finland 🇫🇮 and NATO, an update of recent developments. At this point, both internal and international tracks concerning…","sullen_pole"
"neutral","देश प्रदेश की ख़बरें : आज से नवरात्रि आरंभ/ HP में फायर सीजन घोषित/ पेट्... https://t.co/6FbEIngffy via @YouTube… https://t.co/OfWElSRg3s","TheRievTimes"
"positive","RT @valstsgriba: I confirmed that Latvia will continue to do everything possible in the field of military assistance. Latvia will also cont…","krispumpurs"
"neutral","RT @cat_coolcool: Cause of war \n#NATO https://t.co/1bMTVSNfKQ","Elbanna_bot"
"neutral","আন্তর্জাতিক সংবাদ Today 03 April'22 📺 Bangla news আন্তর্জাতিক খবর antorj... https://t.co/b3PpMdPG50 via @YouTube… https://t.co/jIBom28L7Y","nbs24bulletin"
"neutral","Cause of war \n#NATO https://t.co/1bMTVSNfKQ","cat_coolcool"
"negative","For #China' foreign Ministry I will be https://t.co/GXAol3rIlu define his attitude toward #EU and #NATO in the… https://t.co/w1EIErLOx2","Mastiff48"
"neutral","Russia ,China &amp;India :can’t make any order?Indians didn’t forget the 1962 war (against PANCHSHIL) China is not trus… https://t.co/wDg19WNOnX","RajBanshRay"
"neutral","RT @nexta_tv: Dmitry #Medvedev claims that #Ukraine cannot join the \n EU because #Brussels is \"controlled by #Washington\" and it needs to b…","DCSS_PlymouthUn"
"negative","RT @YoshiYamamo_to: Workers of the Greek railway company TrainOSE refuse to participate in the transportation of US and NATO military vehic…","marous222"
"neutral","RT @HenriVanhanen: Finland 🇫🇮 and NATO, an update of recent developments. At this point, both internal and international tracks concerning…","FritsBrouwer"
"positive","RT @SpokespersonCHN: #China supports the #EU in playing a primary role, and supports dialogue among Europe, #Russia, the #US and #NATO for…","DaleKalamazad"
"neutral","RT @DonnachaDCU: #Putin's side-kick, Dmitry Medvedev, asserts that #Russia has a veto on who can join the EU. \n\nIn his view the EU is contr…","ronan_corcoran"
"neutral","RT @svennihelga: PM Mette Frederiksen #Denmark @Statsmin in Camp Adazi today as 🇩🇰 plans to send 800 soldiers to #Latvia on #NATO request.…","hqmndn"
"positive","RT @a_lead_1: All of you who support NATO to go on a trip to the Donbass Alley of Angels. To stand there and see the truth, it's easy to pl…","DingaDongar"
"positive","Quick return for #CEF117 C-295, almost back in 🇨🇿#Prague, could be another MEDEVAC transport.\n#Czechia #Poland… https://t.co/v10axbcGN1","Nom4d_14"
"neutral","Edellinen presidenttimme voi jatkaa eläkepäiviään hyvillä mielin.  Maassamme on sentään ollut presidentti, joka on… https://t.co/R8NDS6oHXM","elkonpelto"
"neutral","Vilken chock att #extremvänstern är emot frihetspakten #Nato Putin har många lakejer och avsändare i Sverige https://t.co/Uxw48aX6QE","beckmansasikter"
"negative","RT @SarahDerekby: #NATO members outside the U.S. are set to boost their military spending following Russia’s invasion of #Ukraine https://t…","JAgainstNukesUK"
"negative","RT @YoshiYamamo_to: \"Slava Ukraini\" No Nazis in Ukraine! Military card of the Armed Forces of Ukraine of the 79th brigade\n#Ukraine   #Ukrai…","marous222"
"positive","RT @valstsgriba: I confirmed that Latvia will continue to do everything possible in the field of military assistance. Latvia will also cont…","SofiasSnippets"
"positive","NATO spy plane flying perfect circles above Romania on the border with Moldova, and a French Air Force plane doing… https://t.co/64VtMWE7oV","KernowGold"
"neutral","Tätä ei saa ainakaan venyttää eikä prosessia hidastaa. \n\nEi yhtään. \n\nSe on nyt poliitikkojen harteilla. \nSiksi tei… https://t.co/5Aciz4glC7","imperikari"
"neutral","RT @HenriVanhanen: Finland 🇫🇮 and NATO, an update of recent developments. At this point, both internal and international tracks concerning…","JuanMaBiaggi"
"neutral","RT @DonnachaDCU: #Putin's side-kick, Dmitry Medvedev, asserts that #Russia has a veto on who can join the EU. \n\nIn his view the EU is contr…","EuCaspian"
"negative","#NATO please get serious about this war.\n#natoinukrainenow \n#StopPutinNOW \n#путинубийца https://t.co/9UtIZ4b3Fa","JacekWork"
"neutral","#Putin's side-kick, Dmitry Medvedev, asserts that #Russia has a veto on who can join the EU. \n\nIn his view the EU i… https://t.co/YUhRe5zvdw","DonnachaDCU"
"neutral","RT @HenriVanhanen: Finland 🇫🇮 and NATO, an update of recent developments. At this point, both internal and international tracks concerning…","anthoneyphoney"
"neutral","RT @TV9Bharatvarsh: बात के बीच में आघात..रूस..करारा जवाब देगा !\n\n#WarCoverageOnTv9 | #Tv9BharatvarshNo1 | #NATO | #UkraineRussiaCrisis | #A…","Rohit10111011"
"neutral","RT @ledarsidorna_se: Intressant att @svtnyheter bara presenterar doc Jonathan Feldman som forskare.\n\nInte ett ord om långt engagemang i fre…","J_Carlberg"
"neutral","RT @VilleNiinisto: Kära vänner i Sverige, jag är övertygad att Finland kommer att lämna #Nato-ansökän med stor politisk majoritet denna vår…","GostaBroholmer"
"neutral","RT @TV9Bharatvarsh: बेलगोरोड में एयर स्ट्राइक पर रूस ने जताई नाराजगी\n\n#WarCoverageOnTv9 | #Tv9BharatvarshNo1 | #NATO | #UkraineRussiaCrisis…","Rohit10111011"
"neutral","RT @SgforgoodStella: Countries that \n1. imposed sanctions \n2. with the largest external debt \n3. #NATO countries https://t.co/Aje165uMvV","Milos1389Obilic"
"positive","RT @NATO: There are 40,000 troops under #NATO command in the eastern part of the Alliance, and Allies have agreed on 4 new multinational ba…","Clausewitz_"
"neutral","RT @TV9Bharatvarsh: मारियुपोल से 6,266 लोगों का इवैकुएशन-यूक्रेन\n\n#WarCoverageOnTv9 | #Tv9BharatvarshNo1 | #NATO | #UkraineRussiaCrisis | #…","Rohit10111011"
"neutral","#POTUS \n#SCOTUS \n#GOP \n#DNC \n#FoxNews \n#CNN \n#Antifa \n#BlackLivesMatter \n#PONTIFEX \n#CopelandNetwork \n#UN \n#NATO… https://t.co/nQPMuYytZf","VeedusM"
"neutral","#รัสเซีย \n#SaveGaza \n#รัสเซียยูเครน \n#กระติก\n#แตงโม\n#StandwithAfghanistan\n#StandwithPalestine \n#nato \n#โหนกระแส https://t.co/lDHvSyAfDb","FidHeadstrong"
"neutral","RT @nexta_tv: Dmitry #Medvedev claims that #Ukraine cannot join the \n EU because #Brussels is \"controlled by #Washington\" and it needs to b…","darmagirl24"
"positive","RT @MilitarisCath: The #Ukrainian Armed Forces @DefenceU are arguably better than #Nato and #American Armed forces,  Because they are achie…","Harold_Bman"
"neutral","RT @VilleNiinisto: Kära vänner i Sverige, jag är övertygad att Finland kommer att lämna #Nato-ansökän med stor politisk majoritet denna vår…","SfinxCheops"
"neutral","Nato u centralnoj aziji neprihvatljiv – rusija https://t.co/38aCA5GUWi #mars #nato https://t.co/pHbF0tvzVV","poligrafnews"
"positive","RT @valstsgriba: I confirmed that Latvia will continue to do everything possible in the field of military assistance. Latvia will also cont…","janeinak"
"neutral","RT @HenriVanhanen: Finland 🇫🇮 and NATO, an update of recent developments. At this point, both internal and international tracks concerning…","altijdgoed"
"neutral","RT @pawelkusiak: 🔸Jakie są strategiczne cele Rosji🇷🇺 wobec Polski🇵🇱? \n🔸Czy #Putin zaatakuje Polskę militarnie? \n🔸Czy #NATO będzie bronić na…","spadak6"
"positive","RT @id_communism: #Athens - Thousands of people attended the massive anti-war rally of the Communist Party (#KKE) sending a strong message:…","kostashatzis5"
"neutral","RT @georgegalloway: Sunday 7pm (London) @m_suchkov  on #russia #USA #Ukraine #Russian #NATO https://t.co/g3KBiJQ7UV","FawkesHandles"
"neutral","RT @HenriVanhanen: Finland 🇫🇮 and NATO, an update of recent developments. At this point, both internal and international tracks concerning…","FelixZeFabCat"
"neutral","@EricNaulleau La pièce #ukraine l’autre face \n#UkraineGate #PanamaPapers #Zelensky #BidenCrimeFamilly #MinskAccord… https://t.co/sOfYjh8tpx","EvaB_Victoire3"
"neutral","RT @43Hannu: .@AnnikaSaarikko’n haastattelusta tulee ilmi, että #Nato-jäsenyys olisi @keskusta’lle erittäin vaikea ja vastenmielinen asia,…","j_makr"
"neutral","RT @Latvian_MFA: On April 2, 2004, #Latvian flag was solemnly raised at the #NATO HQ in #Brussels, symbolizing  country’s accession to the…","adekleine"
"neutral","RT @HenriVanhanen: Finland 🇫🇮 and NATO, an update of recent developments. At this point, both internal and international tracks concerning…","AlexandraIvanov"
"neutral","RT @HenriVanhanen: Finland 🇫🇮 and NATO, an update of recent developments. At this point, both internal and international tracks concerning…","tontwister"
"positive","RT @valstsgriba: I confirmed that Latvia will continue to do everything possible in the field of military assistance. Latvia will also cont…","StokesC_CS"
"negative","RT @BRAVENEWEUROPE1: Pursuing national sovereignty means keeping foreign powers out of your domestic politics not inviting them in, as Ukra…","BRAVENEWEUROPE1"
"neutral","RT @patrikoksanen: Ibland blir det oväntade möten och motpoler som möts, som på rad 10 på 7:05 flighten från Helsingfors Flygstation till A…","cicob2"
"negative","RT @JeffInBville: @RFERL Just imagine if tomorrow morning #NATO forced open a #humanitarian corridor to every besieged city in #Ukraine rat…","infolinity"
"positive","RT @valstsgriba: I confirmed that Latvia will continue to do everything possible in the field of military assistance. Latvia will also cont…","paganbotanist"
"neutral","Stop ruscism! #Ukraine #USA #Germany #Ireland #Austria #EU #UK #Europe #Romania #France #Russia #Czech #Netherlands… https://t.co/uP0yE8wqQL","September_UA"
"neutral","RT @NATO_AIRCOM: .@NATO's Air Policing mission in the Baltics 🇪🇪🇱🇻🇱🇹 continues as incoming Allies @EjercitoAire 🇪🇸 Czech Air Force 🇨🇿 @Arme…","VRockambolesk"
"neutral","#POTUS \n#SCOTUS \n#GOP \n#DNC \n#FoxNews \n#CNN \n#Antifa \n#BlackLivesMatter \n#PONTIFEX \n#CopelandNetwork \n#UN \n#NATO… https://t.co/7BhdabYJva","VeedusM"
"neutral","RT @JFC_Naples: Now that's what we call a bird's eye view! Ever wonder what a bird sees above an aircraft carrier? \n\nProbably something lik…","LuxandraV"
"neutral","Stop ruscism! #Ukraine #USA #Germany #Ireland #Austria #EU #UK #Europe #Romania #France #Russia #Czech #Netherlands… https://t.co/A2A6MSialT","September_UA"
"neutral","RT @Jim_Oberst: #Ukraine \nThe #Biden / #Zelensky / #NATO globabl aliance is paying off and according to press accounts will be making polic…","jayhnh"
"negative","RT @Farnakyboy: In #Greece, railway workers protest against the transfer of #US and #NATO military armored vehicles to the #Ukrainian borde…","wombat07153708"
"positive","I confirmed that Latvia will continue to do everything possible in the field of military assistance. Latvia will al… https://t.co/Jeo3SFJbUZ","valstsgriba"
"neutral","RT @HenriVanhanen: Finland 🇫🇮 and NATO, an update of recent developments. At this point, both internal and international tracks concerning…","VDeDomingo"
"neutral","RT @Steenws: @HenriVanhanen Finland belongs in #NATO .","magicdmw"
"neutral","RT @HenriVanhanen: Finland 🇫🇮 and NATO, an update of recent developments. At this point, both internal and international tracks concerning…","Ryan_M_Tully"
"neutral","RT @VeedusM: #POTUS \n#SCOTUS \n#GOP \n#DNC \n#FoxNews \n#CNN \n#Antifa \n#BlackLivesMatter \n#PONTIFEX \n#CopelandNetwork \n#UN \n#NATO \n#WSJ \n#NYSE…","JFSebastian146"
"positive","I believe Russia had any and every right to counter NATO and Merican bullshit,\nTo support Ukraine you either have t… https://t.co/QtaRKaMdaP","ArsalanKhalidK2"
"neutral","🇫🇮Tervehdys teille, valkoinen voima!💜⚡️⚡️🇫🇮😏🤔🧐🫵 Nyt puhutaan #Venäjä stä, #Ukraina sta ja sysätään lujaa kohti suur… https://t.co/J0vTNQg6zA","SannaPiipponen"
"neutral","RT @georgegalloway: Sunday 7pm (London) @m_suchkov  on #russia #USA #Ukraine #Russian #NATO https://t.co/g3KBiJQ7UV","cross_flag"
"neutral","RT @HenriVanhanen: Finland 🇫🇮 and NATO, an update of recent developments. At this point, both internal and international tracks concerning…","bporras1"
