sentiment,text,user
"neutral","RT @Arts_42: The Tragedy of Folly\nBruce Neeley ©️2022\n❤️☘️🐥❤️✨❤️🦢🪷🦢❤️\n#ArtistsOnTwitter #Art\n#Drawing #Painting 🎨\n#DigitalArt #Photo 📸\n❤️🧡💛…","9HUrne5nPVQ7p5h"
"neutral","김소진 배우님이 내레이션하고 출연료를 우크라이나에 기부하기로 한 KBS 특집 다큐멘터리 &lt;우크라이나 침공 100일- 테티아나의 일기&gt;가 유튜브에 전체 방송이 올라왔습니다.\n앞으로도 고요하고 단단하게 선한 영… https://t.co/Ca1wrIGJ5X","promunhak"
"neutral","RT @Megakosciol: #WersetNadziei: \"Zawsze się radujcie. Bez przystanku się módlcie. Za wszystko dziękujcie; taka jest bowiem wola Boża w Chr…","Rysiek76102827"
"neutral","@FoxNews @CNN @ABC @CBSNews \nThe God of my rock; in him will I trust: He is my shield, and the horn of my salvation… https://t.co/x1ameJBjRo","USPoliticsNMore"
"neutral","RT @Megakosciol: #WersetNadziei: \"Zawsze się radujcie. Bez przystanku się módlcie. Za wszystko dziękujcie; taka jest bowiem wola Boża w Chr…","MrozekJacek"
"neutral","RT @Megakosciol: #WersetNadziei: \"Zawsze się radujcie. Bez przystanku się módlcie. Za wszystko dziękujcie; taka jest bowiem wola Boża w Chr…","marianturkin1"
"neutral","#WersetNadziei: \"Zawsze się radujcie. Bez przystanku się módlcie. Za wszystko dziękujcie; taka jest bowiem wola Boż… https://t.co/LVsoQ5iZvV","Megakosciol"
"neutral","RT @HempelmannTom: We are ONE! 🌎 Inclusivity 🫂 is core to culture. While we all don’t have the same beliefs, it’s the diversity of culture…","martine_dub3"
"negative","( #mehrschönesauftwitter ) \n\nDaily struggle FOR life...\nBut no more colors during the war. \n#PrayForUkraine 🙏\n\nWie… https://t.co/wfvQvVsocm","MarioK_73"
"neutral","Ukrainian Choir Sings 'Agnus Dei' \n#PrayForUkraine #PrayForRussia\n  https://t.co/birbigY26s","ElRoiShalom"
"neutral","RT @hobihobihohobi: 티비에 우크라이나 나오네..호비 생일에 춤추던 우크라이나 아미들 무사하길 다시 한번 빌어본다 전쟁이 빨리 끝나 일상을 되찾길\n#PrayForUkraine","MariN_Jhope"
"neutral","RT @hobihobihohobi: 티비에 우크라이나 나오네..호비 생일에 춤추던 우크라이나 아미들 무사하길 다시 한번 빌어본다 전쟁이 빨리 끝나 일상을 되찾길\n#PrayForUkraine","lkiwre__0pdj1l6"
"neutral","#PrayForUkraine 🇺🇦","tumbleweed042"
"neutral","der #art4peace Friedenskrieger kämpft um das dahin schmelzende friedliche Miteinander #musa #PrayForUkraine June 4, 2022 at 06:12AM","Friedenskriege"
"neutral","#PutinsWar #UkraineUnderAttaсk #StopWar #Russia #StopRussia #Putin #FreeUkraine #Украина #UkraineWar 🇺🇦#Ukraine… https://t.co/8hSSYPVioG","Piotr39_C"
"positive","RT @KarenCookPhotos: The #WarInUkraine has lasted 100 days &amp; still wages.  When will the brave people of @Ukraine see the sun? @UkraineLive…","JosephWalmsley2"
"neutral","RT @genmaichan0804: チャリティーグッズ第7弾は「ウクライナチュールドレス👗」です🐰🇺🇦\n\nリボンやバラでウクライナカラーを使い、デザインしました💙💛\n首元のフリルもとても可愛いです💕\n\nお値段は3,000円(送料込み)です🐰\n\n#ウクライナ #ウクライナ支援…","ShrekOP"
"positive","RT @AMetDomestici: @ukraine_world @chryslap RIP Hero 🙏🏻 Exactly! The whole world has to support Ukraine and fight russian aggression. Ukrai…","MelissaWickers4"
"neutral","RT @s0und0fmyheart: 🇺🇦\n#StopWarInUkraine \n#NoWarInUkraine\n#StandWithUkraineNOW\n#GloryToUkraine\n#StayStrongUkraine \n#safeUkraine \n#PrayForUk…","izumi_wiiz"
"neutral","RT @s0und0fmyheart: 🇺🇦\n#StopWarInUkraine \n#NoWarInUkraine\n#StandWithUkraineNOW\n#GloryToUkraine\n#StayStrongUkraine \n#safeUkraine \n#PrayForUk…","ROBERTOFRAIOL13"
"neutral","RT @MelsBracelets: Goodnight, Ukraine. #goodnight #Ukraine #sunflower #PeaceInUkraine #PrayForUkraine #NoWarInUkraine #NoWar   g645 https:/…","enji_ozuka"
"neutral","Отже, війна! [анімація] 🇺🇦#Ukraine\n\n#Russia #Украина #UkraineWar #StopRussia #Putin #UkraineUnderAttaсk #StopWar… https://t.co/escF9qxP1T","Mariusz_w36"
"positive","Marina Mazepa is a Great Talent https://t.co/rA5eviBWI9 via @Karlwrites #PrayForUkraine","Karlwrites"
"positive","RT @KyivPost: 100 days Of full-scale #WarInUkraine.\n#BeBraveLikeUkraine 🇺🇦\n#StandWithUkraine #PrayForUkraine https://t.co/9kIhHsKaW0","SlaterDorie"
"neutral","RT @MelsBracelets: Goodnight, Ukraine. #goodnight #Ukraine #sunflower #PeaceInUkraine #PrayForUkraine #NoWarInUkraine #NoWar   g645 https:/…","yfandy_IFB"
"neutral","RT @MelsBracelets: Goodnight, Ukraine. #goodnight #Ukraine #sunflower #PeaceInUkraine #PrayForUkraine #NoWarInUkraine #NoWar   g645 https:/…","kaz2740"
"neutral","der #art4peace Friedenskrieger kämpft um das dahin schmelzende friedliche Miteinander #musa #PrayForUkraine June 4, 2022 at 04:32AM","Friedenskriege"
"neutral","#PrayForUkraine\n#SunflowerFromJapan\n#ForOurFuture\nあっ、、！\n\n(ヒマワリは、どこ行ったっ) https://t.co/vF3obFpAxn","chimakigreeeen"
"positive","RT @KarenCookPhotos: The #WarInUkraine has lasted 100 days &amp; still wages.  When will the brave people of @Ukraine see the sun? @UkraineLive…","DebbieOppermann"
"neutral","RT @MelsBracelets: Goodnight, Ukraine. #goodnight #Ukraine #sunflower #PeaceInUkraine #PrayForUkraine #NoWarInUkraine #NoWar   g645 https:/…","loudon_patricia"
"neutral","5/\n#Russian army looted or damaged 1k+ computers in #ChernobylNuclearPowerStation. Chernobyl's info director said t… https://t.co/GoM28olWyG","Daniel23501037"
"neutral","4/\n'Moscow faces World War 3 w/ the West' is now the dominated propagenda in #Russian media. Since the beginning of… https://t.co/rpj9l8UiXr","Daniel23501037"
"neutral","3/\nSome #Russian soldiers are refusing to return to fight in #Ukraine bcoz of their exp on the front line a the sta… https://t.co/y6xpAFBu7N","Daniel23501037"
"neutral","God Bless Ukraine 🇺🇦\n#SunflowerFromJapan \n#PrayForUkraine 🇺🇦 https://t.co/YbUlQojo3h","KoBa_Ya_SHi"
"neutral","Goodnight, Ukraine. #goodnight #Ukraine #sunflower #PeaceInUkraine #PrayForUkraine #NoWarInUkraine #NoWar   g645 https://t.co/pUE58CrGgv","MelsBracelets"
"positive","RT @AMetDomestici: @ukraine_world @chryslap RIP Hero 🙏🏻 Exactly! The whole world has to support Ukraine and fight russian aggression. Ukrai…","putinisinsane"
"negative","1/\nZelensky said #Ukrainian troops have 'done what seemed impossible' &amp; stopped 'the 2nd army of the world'. He lat… https://t.co/uLdD9VvLUn","Daniel23501037"
"negative","Ukraine round-up: 100 days of war and some Russians refuse to fight\n\nhttps://t.co/UZlobeGuZt\n\n#RussiaUkraineWar… https://t.co/JXy82rpbwD","Daniel23501037"
"positive","RT @KarenCookPhotos: The #WarInUkraine has lasted 100 days &amp; still wages.  When will the brave people of @Ukraine see the sun? @UkraineLive…","RDDecker"
"negative","Update, Bolts down 2-1 not good. Tequila almost gone not good. Heading to the bar. Tell Chief I love him. #PrayForUkraine","BookieBandit"
"positive","RT @besstrasnij1: #Mariupol defender and photographer of the #Azov Regiment Dmytro Kozacki with the call sign \"Orest received a special awa…","amotanltd"
"neutral","RT @fjkohutiak: #UkraineUnderAttack #HelpUkraine #SaveUkraine #PrayForUkraine #StandWithUkraine #StopPutin #PutinWarCrimes #StopWarInUkrain…","AMatosIsAnAngel"
"neutral","#PrayForUkraine🇺🇦\n#PrayForPeace https://t.co/AQKQzTjRAA","TommyTommyTommy"
"positive","RT @Arts_42: The Joy of Expression \nBruce Neeley ©️2022\n❤️☘️🐥❤️✨❤️🦢❤️🦢❤️\n#ArtistsOnTwitter #Art\n#Drawing ✍🏻#Digital 🖥\n#DigitalPainting 🎨\n❤️…","9HUrne5nPVQ7p5h"
"neutral","#UkraineUnderAttack #HelpUkraine #SaveUkraine #PrayForUkraine #StandWithUkraine #StopPutin #PutinWarCrimes… https://t.co/3GifAlojae","fjkohutiak"
"neutral","RT @genmaichan0804: チャリティーグッズ第7弾は「ウクライナチュールドレス👗」です🐰🇺🇦\n\nリボンやバラでウクライナカラーを使い、デザインしました💙💛\n首元のフリルもとても可愛いです💕\n\nお値段は3,000円(送料込み)です🐰\n\n#ウクライナ #ウクライナ支援…","genmaichan0804"
"neutral","RT @genmaichan0804: ウクライナチャリティーグッズ第6弾は「うさぎリボンストラップ🐰💙💛」です☺️\n\nリボンとストーンでウクライナの青色と黄色を組み合わせています🇺🇦\n\nうさぎパーツはパールとダイヤ素材の2種類があります🐰💎\n\nお値段は１つ600円(送料込み)…","genmaichan0804"
"neutral","RT @s0und0fmyheart: 🇺🇦\n#StopWarInUkraine \n#NoWarInUkraine\n#StandWithUkraineNOW\n#GloryToUkraine\n#StayStrongUkraine \n#safeUkraine \n#PrayForUk…","GtIshikawa"
"neutral","der #art4peace Friedenskrieger kämpft um das dahin schmelzende friedliche Miteinander #musa #PrayForUkraine June 4, 2022 at 02:52AM","Friedenskriege"
"neutral","Отже, війна! [анімація] 🇺🇦#Ukraine\n\n#StopWar #PrayForUkraine #FreeUkraine #stopputin #UkraineRussianWar #StopRussia… https://t.co/wIBmcLg2US","lukas_34w"
"neutral","#Gas und #Öl und andere #Energien aus #Russland nein danke Es geht auch anders!\n\n#FCKPTN \n#PutinWarCrimes… https://t.co/eFLoMZoY9D","Bastian81165171"
"neutral","RT @Gspirithorse: G’night my dears 😘\n“May the stars carry your sadness away. May flowers fill your heart with beauty.\nMay hope forever wipe…","JudieMacmahon"
"positive","RT @Arts_42: The Joy of Expression \nBruce Neeley ©️2022\n❤️☘️🐥❤️✨❤️🦢❤️🦢❤️\n#ArtistsOnTwitter #Art\n#Drawing ✍🏻#Digital 🖥\n#DigitalPainting 🎨\n❤️…","TBGTNT"
"neutral","RT @DYoumore: 祈りとは\n計り知れない力を秘めた\n生命の宣言\n\n祈りが繋がれば\n思いもかけない\n大きな力になる…と\n\nどうか\n1人1人の祈りが\n世界の平和のために\n一つに繋がりますように\n\n#PrayForPeace \n#PrayForUkraine \n#祈り\n#平…","juuza7777"
"neutral","#PrayForUkraine Já são 100 dias... 🇺🇦","WillSamoro"
"neutral","RT @TARTLEofficial: Amidst the conflict in Ukraine, it is TARTLE's vision that humanity uses the Marketplace to extend their help to innoce…","TARTLEofficial"
"neutral","#戦争反対\n#StopPutinNOW\n#悪逆非道\n#戦争犯罪\n#genocide\n#StopRussia\n#StopWar\n#NoWar\n#PrayForUkraine\n#核廃絶\n#核戦争阻止\n力による一方的な現状変更は許されな… https://t.co/eu2V4Me7Zm","takaG7toma"
"neutral","チャリティーグッズ第7弾は「ウクライナチュールドレス👗」です🐰🇺🇦\n\nリボンやバラでウクライナカラーを使い、デザインしました💙💛\n首元のフリルもとても可愛いです💕\n\nお値段は3,000円(送料込み)です🐰\n\n#ウクライナ… https://t.co/scSHxFL0EQ","genmaichan0804"
"neutral","🙏🏻 #SanJuanXXIII , un Santo, sencillo , profético y diplomático Papa que puede enseñarnos mucho hoy #PrayForUs 🌏🌍🌎… https://t.co/6PBBwHj6X6","FamiliaDominGo"
"neutral","ご購入希望の方はこのツイートにリプかDMをよろしくお願いします☺️\n沢山のご注文お待ちしています🙆🏻‍♀️\n\nうさぎさんのキャリーバックやスマホ、ポーチなどに付けたらきっと可愛いと思います🐰\n\n#ウクライナ #ウクライナ支援… https://t.co/KU6QsZ7a3J","genmaichan0804"
"neutral","ウクライナチャリティーグッズ第6弾は「うさぎリボンストラップ🐰💙💛」です☺️\n\nリボンとストーンでウクライナの青色と黄色を組み合わせています🇺🇦\n\nうさぎパーツはパールとダイヤ素材の2種類があります🐰💎\n\nお値段は１つ600円(送… https://t.co/u8gZc6fwGb","genmaichan0804"
"neutral","#VoteBlueToSaveDemocracy  #PrayForUkraine 🇺🇦🙏💙💛\n#GunControlNow \n\nWordle 349 5/6\n\n🟨⬜⬜⬜⬜\n⬜⬜⬜🟨⬜\n🟨🟨🟩⬜🟨\n🟨🟩🟩🟨🟩\n🟩🟩🟩🟩🟩","dmckendree"
"neutral","der #art4peace Friedenskrieger kämpft um das dahin schmelzende friedliche Miteinander #musa #PrayForUkraine June 4, 2022 at 01:12AM","Friedenskriege"
"neutral","#SunflowerFromJapan\n#PrayForUkraine\nおはようございます🌻 https://t.co/bndz1gS03j","chimakigreeeen"
"neutral","おはようございます。\n今朝のひまわりです。\n#SunflowerFromJapan\n#PrayForUkraine https://t.co/7Izs9kDvYU","nanao_hideout"
"neutral","@strategywoman Minneapolis, Minnesota. The USA\n#StandWithUkraine \n#PrayForUkraine\n#DefeatHitlerPutin","JadeSky13692487"
"positive","RT @KarenCookPhotos: The #WarInUkraine has lasted 100 days &amp; still wages.  When will the brave people of @Ukraine see the sun? @UkraineLive…","HHPhotography3"
"neutral","#StandWithUkraine \n#PrayForUkraine\n#DefeatPutin\n#PutinWarCrimes https://t.co/jEUpTyVfZ7","JadeSky13692487"
