sentiment,text,user
"neutral","RT @LoveFromASavage: Kamikaze for the United States Constitution #BreakingNews #news  #freemason #freemasons #Freemasonry  #CIA #FBI #NATO…","wireless_step"
"neutral","Il podcast della rassegna stampa internazionale di @Radio3tweet con @CostanzaSpocci \n#Grano #AfricanUnion #Russia… https://t.co/GsuxJOKn9l","radio3mondo"
"neutral","Kamikaze for the United States Constitution #BreakingNews #news  #freemason #freemasons #Freemasonry  #CIA #FBI… https://t.co/adVrhNEN0K","LoveFromASavage"
"neutral","Perché la Turchia, nano economico (1/3 del Pil italiano), è sempre più dominante nello scacchiere internazionale: d… https://t.co/pIHvhU655Q","Kwizera06428241"
"neutral","RT @steal61: Mick Wallace (@wallacemick)  , deputato al Parlamento irlandese europeo\nMonumentale intervento sulla #NATO, quel sanguinario m…","LauraGi63815697"
"negative","RT @Lloyd_cymru: Cynically written columns can't help us to expound on the events deeply affecting the nations.Also  hideously seeded orien…","tkenmez_kalem"
"positive","Traurige Realität... \nDieser Comic ist über 80 Jahre alt und hat an Gültigkeit nichts eingebüßt \nEs ist heute genau… https://t.co/RILWhX3Bgx","PeterSchwarz11"
"neutral","RT @Ataturkcu_Ruh: ✓✓\n..#GeceyeNotum\n#NATO\nDünyanın her\n\"TÜRK'ü\nATATÜRK ORDUSU\"\nHer koşulda\nVatan için\nMuhabere'ye hazırız!.\n\n#KemalizmTürk…","PalaBiyikRak"
"neutral","RT @FrForcesEstonia: The 🇫🇷 Air Force is deployed in #Estonia to strengthen @NATO air policing mission &amp; protect the integrity of #Baltic a…","kisleany"
"neutral","Näin #Venäjä n pääuutiskanavalla illalla: \"Erikoisoperaatio Ukrainassa ohi. Tarkoitus on nyt demilitarisoida koko… https://t.co/IBQn7ZYzmy","TemppuTerava"
"neutral","Vad tror ni kommer Sveriges riksdagsledamöter schabbla bort möjligheten att snabbt kunna följa med Finland in i… https://t.co/iu5EqcXkHR","smixak"
"positive","RT @mastibara: #UkraineInvasion West standing by in #NATO border and imposing #sanctions that will not affect them. Is this really helping…","gene_yeates"
"neutral","By considering attendance to #NATO's summit, is the collective-West, through #Japan, risking a second Ukraine-like… https://t.co/avBuXSqGJG","MayadeenEnglish"
"neutral","#NATO @turkey https://t.co/7MR6NlBGdY","Whit_Sav"
"neutral","Finnish, Swedish NATO bids depend on response to Turkey: Kalin @ikalin1  @TurkDelNATO @NATO \n\n#Sweden #Finland… https://t.co/AO4xtjWLOP","APA_English"
"neutral","RT @NATO_AIRCOM: The Commanders of the 🇫🇮 &amp; 🇸🇪 Air Forces, visited #NATO’s Air Command.\n\nThe Generals discussed Finland and Sweden's NATO a…","FridaBrownDR"
"neutral","RT @ramazancan0071: Hiç kimse Türkiye ile dans etmeye kalkmasın…\n@RTErdogan \n#TBMM #Yunanistan #NATO https://t.co/XQCXRUT0z9","Hakanmetu711"
"positive","RT @NATO: Secretary General @jensstoltenberg and @POTUS discussed the united response to Russia’s war against #Ukraine, further strengtheni…","dcconsulting4"
"positive","RT @jensstoltenberg: Great meeting with @POTUS to prepare for our #NATOSummit later this month. I thanked him for the #US leadership in #NA…","mariwarnesmith"
"neutral","RT @jensstoltenberg: Constructive phone call with President @RTErdogan. #Türkiye is a valued Ally &amp; we commend their efforts to broker a de…","mariwarnesmith"
"neutral","Turkin \"huolenaiheet\" ovat kyllä puhtaasti vain kiristyspolitiikkaa. Suomi ei ole koskaan suojellut terroristeja, s… https://t.co/cvqyLgBDWu","PJHeikura"
"positive","US Receives NATO Secretary-General\nhttps://t.co/jL1QzTXc2D via @DiplomaticIns\n\n#USA #NATO #WeAreNATO #NATOSummit… https://t.co/Id9f3DK9nj","DiplomaticIns"
"neutral","Kovaa 🇫🇮 poliittista historiaa #KGB-tutkija Alpo Rusi https://t.co/OdzSVYDPPi #suomettuminen #NATO #supo #Rozenholz… https://t.co/4ntii92klP","PyykonenPetteri"
"neutral","RT @ramazancan0071: Biz teröre destek veren ülkeleri #Nato ittifakımıza almıyoruz. \nPeki Siz,\nteröre destek veren partiyi ittifakınıza niye…","Hakanmetu711"
"positive","RT @medyanews_: ❸ 'Turkey fights using primarily #NATO weapons... attacks on Iraqi #Kurdistan and northern Syria come from drones purchased…","SyrianWar1936"
"neutral","RT @JadedOrganizer: We're also expanding #NATO in order remain the largest Empire in the world and Sanction any country that doesn't confor…","HakanCavus75"
"neutral","#elites #rulingelites #Bilderberg #Mainstreammedia #ZeroTransparency #kissinger #Pfizer #CIA #NATO #ericschmidt… https://t.co/nxck9Sbokh","DejaView"
"positive","RT @medyanews_: ❸ 'Turkey fights using primarily #NATO weapons... attacks on Iraqi #Kurdistan and northern Syria come from drones purchased…","Rebar80"
"neutral","RT @JoeDoge6: 🇺🇦🇷🇺BÜRGERMEISTER VON KUPJANSK: \"RUSSISCHE SOLDATEN GEWINNEN UNSERE HERZEN\"\n#Ukraine #UkraineRussianWar #UkraineWar #Russia #…","NeumannRoland2"
"positive","RT @jensstoltenberg: Great to meet with Prime Minister @MarinSanna of our close partner #Finland in Washington. We discussed the need to ad…","mariwarnesmith"
"positive","RT @jensstoltenberg: Great to meet with Prime Minister @MarinSanna of our close partner #Finland in Washington. We discussed the need to ad…","elizabe40241520"
"neutral","@RadunRadun Ko to kaže da Rusi nemaju ništa protiv Draškovića!?\n\nZa Rusiju je Drašković bitan koliko i Baba Milka s… https://t.co/1oxYHBKHby","NovinarZaDzuke"
"positive","RT @jensstoltenberg: Great to meet with Prime Minister @MarinSanna of our close partner #Finland in Washington. We discussed the need to ad…","PronMalinen"
"positive","RT @JFCNorfolk: On 2 June, 22, #NATO conducted a large scale air exercise off the west coast of Norway with participation by 🇫🇷🇩🇪🇳🇴🇬🇧 and P…","ninotelia1"
"neutral","RT @ramazancan0071: Biz teröre destek veren ülkeleri #Nato ittifakımıza almıyoruz. \nPeki Siz,\nteröre destek veren partiyi ittifakınıza niye…","ali_can014402"
"neutral","RT @JadedOrganizer: We're also expanding #NATO in order remain the largest Empire in the world and Sanction any country that doesn't confor…","deaf258"
"neutral","RT @just_evolve_now: From #American lips.\n\n\"The #Russians treated me well,\" Humberd says, \"I can understand why #Putin brought in troops.…","Jacquel18462231"
"positive","RT @AfricaTembelea: Top US General Mark Milley met Finnish President Sauli Niinisto and pledged US support for Finland's and Sweden's NATO…","levis_wexsir"
"neutral","RT @NATO_AIRCOM: The Commanders of the 🇫🇮 &amp; 🇸🇪 Air Forces, visited #NATO’s Air Command.\n\nThe Generals discussed Finland and Sweden's NATO a…","Leinelan_Kerppi"
"neutral","#人工衛星 #IoT #AI #量子コンピュータ #電磁波攻撃 #サイバー攻撃 #健康被害 #社会保険審査会 #SCAPIN #５大国一致の原則 #特命全権大使 #決議事項 #新CSS #新ISS #地球降下作戦開始 #宇宙総会… https://t.co/cuel0k2Y0R","Hiaka3"
"neutral","RT @Ukraine66251776: #BREAKING\nMariupol Tribunal. All Ukrainian Azov war criminals captured in Mariupol and Azovstal will be tried in Mariu…","onicha_benjami"
"negative","@NinaByzantina #Russia must declare the dissolution of USSR illegal, raise the Soviet flag on Kremlin and give… https://t.co/fGvnnGHXD0","walijon"
"neutral","RT @derfreitag: Amineh #Kakabaveh ist als #Abgeordnete in #Schweden die Liebslingsfeindin von #Erdoğan. Die kurdischen Interessen will sie…","HelbigJoachim"
"neutral","Eerst #bigpharma nu de oorlogsmachinerie. Ze blijven maar geld uit de zakken van onze regeringen kloppen die wedero… https://t.co/EQOnazeLyV","Jack650335781"
"positive","RT @jensstoltenberg: Great to meet with Prime Minister @MarinSanna of our close partner #Finland in Washington. We discussed the need to ad…","BornerJere"
"positive","RT @jensstoltenberg: Great to meet with Prime Minister @MarinSanna of our close partner #Finland in Washington. We discussed the need to ad…","Randomly1Quotes"
"positive","RT @jensstoltenberg: Great to meet with Prime Minister @MarinSanna of our close partner #Finland in Washington. We discussed the need to ad…","kawazoetomoyuk"
"neutral","RT @JoeDoge6: 🇺🇦🇷🇺BÜRGERMEISTER VON KUPJANSK: \"RUSSISCHE SOLDATEN GEWINNEN UNSERE HERZEN\"\n#Ukraine #UkraineRussianWar #UkraineWar #Russia #…","Weinman98105045"
"neutral","RT @JonasKupper: 43/ This is Part 4 of a series of threads.\n\nPart 1: https://t.co/JePPwiJpef\n\nPart 2: https://t.co/sEFfTfqqma\n\nPart 3: http…","BendlerBlogger"
"positive","RT @JonasKupper: 19th CENTURY EUROCENTRISM SHAPES TODAY’S PUTIN APPEASEMENT \n\nThread - Part IV – “How the Krauts quickly recycled another ‘…","BendlerBlogger"
"positive","RT @LeonHartwell: .@LaurenSperanza (@cepa) on #NATO's upcoming #StrategicConcept. \n\nView full @lseideas #Russia-#Ukraine Dialogue on YouTub…","LeonHartwell"
"neutral","RT @JoeDoge6: 🇺🇦🇷🇺Ukraine beschießt Schulen und tötet Kinder in Donezk – der Westen feiert Selenskij\nAm Montag haben ukrainische Streitkräf…","anettjohanna"
"neutral","RT @NATO_AIRCOM: The Commanders of the 🇫🇮 &amp; 🇸🇪 Air Forces, visited #NATO’s Air Command.\n\nThe Generals discussed Finland and Sweden's NATO a…","scotcregan"
"neutral","#認知戦 #CognitiveWarfare\n#苫米地英人\n0502\n#バラいろダンディ\n\n#日本 #核戦争 に巻き込まれるリスクを助長する #フェイクニュース が拡散されている\n\n#ブリンケン 国務長官 #NATO首脳会議 出席… https://t.co/5y62XFTpEA","hyoutau"
"neutral","RT @JonasKupper: 19th CENTURY EUROCENTRISM SHAPES TODAY’S PUTIN APPEASEMEMT \n\nThread - Part 3 – “How Ukraine provoked the war”\n\n#Russia #NA…","BendlerBlogger"
"neutral","RT @frido1962: Roma. Via Tuscolana adesso. Manifestazione con 50 partecipanti che strillano \" fuori la #Nato dalla nostra terra\". Ma non sa…","Giuliorm1"
"neutral","RT @Wikileaks_Ita: #Bilderberg2022 L'Ad #Pfizer Bourla, il capo #CIA Burns , il dir NSC Sullivan , VicePres #Facebook LeCun, Re d'Olanda, S…","concetta1915"
"positive","RT @jensstoltenberg: Great to meet with Prime Minister @MarinSanna of our close partner #Finland in Washington. We discussed the need to ad…","Alexblx"
"negative","RT @JonasKupper: HOW 19th CENTURY EUROCENTRISM SHAPES TODAY’S PUTIN APPEASEMENT \n\nA long thread – part II. #ArmUkraineNow #Russia #NATO #Az…","BendlerBlogger"
"positive","The spectre of nuclear proliferation looms large again. How #NATO handles #Russia will impact nuclear #security sig… https://t.co/lkR6XpKz5F","a_m_wegner"
"neutral","In fact, in the conditions of continuous war,the Armed Forces of #Ukraine 🇺🇦 is rearming and switching to #NATO arm… https://t.co/yLn3uCUTYI","galbrait_art"
"negative","@JosepBorrellF This war wold be over by now if you wouldn‘t feed false hopes with giving your weapons industry a on… https://t.co/gDbiWjECVX","nojetlag"
"positive","@szonov https://t.co/Mxw69a7YWX #Ukraine, it's getting more and more clear what a mess #NATO lets itself drag into.","carpaciao"
"positive","RT @jensstoltenberg: Great to meet with Prime Minister @MarinSanna of our close partner #Finland in Washington. We discussed the need to ad…","karlankeborg"
"neutral","Amineh #Kakabaveh ist als #Abgeordnete in #Schweden die Liebslingsfeindin von #Erdoğan. Die kurdischen Interessen w… https://t.co/8fvy7dD3Kk","derfreitag"
"neutral","Ist euch eigentlich klar, dass dieses so harmlos klingende 2 %-Ziel der #NATO mehr als 20 % des Bundeshaushaltes si… https://t.co/mtLauSdIlQ","Blixah"
"neutral","RT @BlackZorro07: Was scrolling through twitter, and came across a sketch that made me reflect on this #ukraine #russia crisis! There’s no…","AgrawalParvi"
"negative","RT @peterpobjecky: Today - 30 April 1945 - #Soviet flag raised over #Reichstag \nYet #Moscow was forced once again to fight against rising #…","AgrawalParvi"
