sentiment,text,user
"positive","SOLEDAR, Ukraine — Ukraine marked 100 days since Russia’s invasion on Friday with fighting raging across the east o… https://t.co/temPnzoOi4","cnc_tribunephl"
"neutral","RT @HitoshiMisaka2: Ukrainian evacuees treat host villagers in Japan to borscht | #NHK WORLD-JAPAN News\n#Topic #UkraineCrisis #RussianWarCr…","HitoshiMisaka1"
"neutral","Ukrainian evacuees treat host villagers in Japan to borscht | #NHK WORLD-JAPAN News\n#Topic #UkraineCrisis… https://t.co/BejjMaP3mG","HitoshiMisaka2"
"neutral","RT @id_communism: Poster by the Communist Party of Greece (#KKE):\n\n🆘ALERT🆘\n\n🟥NO INVOLVEMENT OF #GREECE IN THE #WAR\n🟥NO FACILITATION TO THE…","GiannesT1"
"positive","Fire detection as of 19 UTC and huge smoke cloud as of 16 (~100km length) show new fire developed in few hours… https://t.co/w82Q2SCucI","Sat_dat_"
"negative","RT @bmorejean: @Angry_Staffer Good God, that’s an insulting analysis. The Russian soldiers are vicious ugly people. The torture and rape re…","tnqindy09"
"positive","(1) Op 1 juni slaagden de Special Operations Forces van Oekraïne erin een modern en waardevol Russisch communicatie… https://t.co/l6hbAVa6aO","kroon125"
"neutral","War in Ukraine: We are holding on, say Mykolaiv residents Residents in the southern region of Ukraine speak of thei… https://t.co/EPu45QXR0T","USOverwatch"
"positive","RT @WeissJsw819: Feel good at https://t.co/VKL1ZxZSKh\n\nCalmly click your LINK 👉 https://t.co/IN9IezZ3GH\n\n#paranormal #iands #depression #gr…","vickibooks"
"neutral","RT @vifindia: #Vimarsh on #China Challenge in the Wake of the #UkraineCrisis by Amb @ashokkkantha Director @ics_delhi | Tuesday 21 June 202…","ashokkkantha"
"neutral","RT @RTNNewspaper: #Ukrainecrisis 100 days of war: 100 observations from Russia’s invasion of Ukraine https://t.co/yG4sfb5onM","SolTimesNews"
"neutral","#Ukrainecrisis 100 days of war: 100 observations from Russia’s invasion of Ukraine https://t.co/yG4sfb5onM","RTNNewspaper"
"neutral","#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/il5sPH7aVK","caffeinsomniac"
"positive","RT @WeissJsw819: Feel good at https://t.co/VKL1ZxZSKh\n\nCalmly click your LINK 👉 https://t.co/IN9IezZ3GH\n\n#paranormal #iands #depression #gr…","WeissJsw819"
"neutral","Ukraine war: Hungry Africans are victims of the conflict, Macky Sall tells Vladimir Putin African Union head Macky… https://t.co/fLgHWMJpCK","USOverwatch"
"neutral","#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/W5uhNkug0e","caffeinsomniac"
"neutral","#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/vTc55Yp6jn","caffeinsomniac"
"neutral","Voices of the Children of Ukraine\nhttps://t.co/JwQI4IsIQO\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar… https://t.co/rvPgO8OzUD","LordHakuten"
"neutral","RT @audiocustoms82: This is what we do\nhttps://t.co/QcLM6bda6E\n\n#VansWithoutBorders #Ukraine #volunteer #UkraineCrisis","EpochZ4"
"positive","RT @kgardinerable: 100 days since the escalation, schools decimated by bombs and missiles is something we are seeing far too often here in…","licardop"
"positive","RT @WorldBeyondWar: #NoWarInUkraine! Take a look at this page https://t.co/na2mNM5ddX to learn more about the #UkraineCrisis and find event…","OrioliAlberto"
"positive","RT @WeissJsw819: Feel good at https://t.co/VKL1ZxZSKh\n\nCalmly click your LINK 👉 https://t.co/IN9IezZ3GH\n\n#paranormal #iands #depression #gr…","TonyaWrites"
"neutral","This is what we do\nhttps://t.co/QcLM6bda6E\n\n#VansWithoutBorders #Ukraine #volunteer #UkraineCrisis","audiocustoms82"
"negative","Map of the approximate situation in Ukraine as of 00:00 UTC 03/06/22.\n@War_Mapper\n#UkraineCrisis… https://t.co/FpsJtmYTFP","_SirPeter"
"positive","#ICYMI\n\nTop news on https://t.co/kPy2t7O8uM:\n\n#UkraineCrisis: #Russia’s Invasion of #Ukraine Reaches 100-Day Mark… https://t.co/sMxbEg22nQ","libertynation"
"neutral","RT @YugBamBaby: ปธน.ปูติน\n🚩“ตกลง คุณไม่ต้องการให้เราเป็นเพื่อน แต่มาสร้างเราเป็นศัตรูทำไม มีคำตอบเดียวเท่านั้น” \n🚩“พวกเขาไม่ต้องการให้มี ปท…","kp4693"
"positive","RT @audiocustoms82: Call signs, from left to right:\nBig Blue, Old School, Kiwi, Thatcher\nWe really need donations to keep our mission runni…","ConnieLutz9"
"positive","The #Ukrainecrisis is a good opportunity for India to right-size its relationship with #Russia—review and broad bas… https://t.co/W92T1wqMfd","orfonline"
"neutral","A historian corrects misunderstandings about #Ukrainian and #Russian history \n\n#Ukraine #Russia #UkraineRussiaWar… https://t.co/Hox2jUFxCD","citidotio"
"neutral","RT @LordHakuten: https://t.co/e7KSaJ8xP7\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar #UkraineUnderAttaсk #Ukrainecrisis #UkraineCrisi…","LordHakuten"
"negative","Putin Is Dead?\n\n#VladimirPutin #Putin #Ukraine #UkraineWar #UkraineRussianWar\n#UkraineUnderAttaсk #Ukrainian… https://t.co/wemAnI1H1L","The5HbK"
"neutral","RT @kroon125: Het Britse ministerie van Defensie publiceert wijzigingen in de kaart van vijandelijkheden op het grondgebied van Oekraïne ge…","Socratesnow67"
"negative","From Tesla to Peloton, companies slow hiring as economy sputters #Alibaba #Carvana #elonmusk #HenkelAG #Meta… https://t.co/zj2sABJBsB","dellyranksindia"
"neutral","Twee journalisten van #Reuters gewond, bestuurder gedood in de buurt van #Sievierodonetsk #Ukraine #UkraineCrisis… https://t.co/nT01x7E0Y6","kroon125"
"positive","RT @selectedwisdom: We learned more about Kremlin's covert propaganda &amp; disinformation system today via @AP, thus we updated our chart, see…","GREENAPPLELG"
"neutral","RT @suthichai: สุทธิชัย วิเคราะห์ ! \nสงครามเขย่าตลาดน้ำมันโลก  ทั่วโลกต้องปรับตัวขนานใหญ่ รับวิกฤต\n\nดูคลิปเต็ม คลิก https://t.co/PIYS57xvLS…","numphung_tk"
"neutral","RT @cbccolleenjones: Emotion.\nLots of it, as the charter plane carrying over 300 Ukrainian’s,fleeing the war in their homeland, arrives in…","SH_BordenColley"
"positive","Proud to be partnering with @BaptistWorld to reach vulnerable children affected by #ukrainecrisis. Earlier this wee… https://t.co/eeLVmQn6Xg","WVMEERO"
"neutral","RT @RTNNewspaper: #Ukrainecrisis Russian soldiers threaten to sell abandoned Ukrainian cars if owners don’t show https://t.co/vfUZTVOQkC","SolTimesNews"
"neutral","#Ukrainecrisis Russian soldiers threaten to sell abandoned Ukrainian cars if owners don’t show https://t.co/vfUZTVOQkC","RTNNewspaper"
"positive","Ukraine war: Chernobyl scarred by Russian troops' damage and looting Ukraine says the Russian army stole much equip… https://t.co/TcjbgYUOE6","USOverwatch"
"positive","Our Best Of May Images Are In!\n\nFeaturing Partners: EFE; Polaris; DPA; Sipa USA\n\n#Newscom #NewscomImages… https://t.co/NP5qSbUrQ2","NewscomImages"
"positive","RT @MarcusVegetable: The Clash - Safe European Home https://t.co/HLsfGZMK3D via @YouTube #great #TheClash but #europe isnt #safe anymore si…","pon_taro111"
"neutral","RT @LordHakuten: https://t.co/e7KSaJ8xP7\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar #UkraineUnderAttaсk #Ukrainecrisis #UkraineCrisi…","USAIndependent1"
"neutral","RT @LordHakuten: https://t.co/e7KSaJ8xP7\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar #UkraineUnderAttaсk #Ukrainecrisis #UkraineCrisi…","RISEmarketing1"
"neutral","https://t.co/e7KSaJ8xP7\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar #UkraineUnderAttaсk #Ukrainecrisis… https://t.co/nLveimlhLz","LordHakuten"
"neutral","\"#Rusland voert een militaire operatie uit in Oekraïne, de doelen zijn beperkt, alleen militaire faciliteiten worde… https://t.co/NOyD1kmOqm","kroon125"
"positive","The #Ukrainecrisis is a good opportunity for India to right-size its relationship with #Russia—review and broad bas… https://t.co/0FZ8hKui7J","ORFMumbai"
"neutral","SES van Oekraïne: 100 dagen oorlog #Ukraine #UkraineCrisis #UkraineWar #StopPutin #StopRussianAggression #WarCrimes… https://t.co/Ntd39rEIsI","kroon125"
"positive","Ukraine conflict: Meet the baby as old as the war Born on 25 February, a child from Kyiv is growing up in a country… https://t.co/SeRvPwNSGv","USOverwatch"
"negative","If anyone believes in it, he is a level ∞ moron\n\n#Ukraine #Russia #RussiaInvadedUkraine #UkraineConflict… https://t.co/zzsQ7yyWyj","cryptollokoo"
"positive","Useful for anyone working on the #UkraineCrisis 🇺🇦 https://t.co/F8Ku8Qik6M","LBBrowne1"
"negative","My take on Indian multipolar approach in International Relations and other countries following her suit, resisting… https://t.co/AedKLC9uaD","Amritpalkaur159"
"neutral","#Severodonetsk ligt nu onder vuur #Ukraine #UkraineCrisis #UkraineWar #StopPutin #StopRussianAggression #WarCrimes… https://t.co/8dt7mM5gsx","kroon125"
"neutral","RT @kroon125: Unieke shots van de strijd: soldaten neutraliseerden de Russische tank door een granaat naar binnen te gooien #Ukraine #Ukrai…","77roger77"
"neutral","Unieke shots van de strijd: soldaten neutraliseerden de Russische tank door een granaat naar binnen te gooien… https://t.co/AnLdd2NzCs","kroon125"
"negative","Ukraine grants citizenship to Russian journalist who denounced war: 'I take the side of the victim'… https://t.co/EIahldhdKV","USOverwatch"
"positive","#UkraineCrisis #Ukraine #funny #supportukraine #kiev #kyiv #wshh https://t.co/9he4KiVctA","IslamLebanon"
"neutral","Het Britse ministerie van Defensie publiceert wijzigingen in de kaart van vijandelijkheden op het grondgebied van O… https://t.co/K1fz7zzXmF","kroon125"
"positive","RT @WeissJsw819: Feel good at https://t.co/VKL1ZxZSKh\n\nCalmly click your LINK 👉 https://t.co/IN9IezZ3GH\n\n#paranormal #iands #depression #gr…","JudyandKeith"
"positive","The #Ukrainecrisis is a good opportunity for India to right-size its relationship with #Russia—review and broad bas… https://t.co/XUKD2uBo1F","ORFMumbai"
"neutral","RT @News18India: काला सागर में क्यों पहुंचा पुतिन का जंगी बेड़ा? \n\nआज रात 9 बजे \nसौ बात की एक बात\nकिशोर अजवाणी के साथ, #News18India पर\n#Sau…","ShabiHaiderJ110"
"neutral","RT @News18India: काला सागर में क्यों पहुंचा पुतिन का जंगी बेड़ा? \n\nआज रात 9 बजे \nसौ बात की एक बात\nकिशोर अजवाणी के साथ, #News18India पर\n#Sau…","ArjunPa28459416"
"neutral","काला सागर में क्यों पहुंचा पुतिन का जंगी बेड़ा? \n\nआज रात 9 बजे \nसौ बात की एक बात\nकिशोर अजवाणी के साथ, #News18India… https://t.co/lUKWW6Ih4M","News18India"
"neutral","Jaishankar: ఉక్రెయిన్‌పై రష్యా యుద్ధం..ఐరోపా దేశాల విమర్శలను తిప్పికొట్టిన భారత్‌\n#Jaishankar #Video #Telugunews #… https://t.co/KjzBBesD1G","eenadulivenews"
"positive","RT @WeissJsw819: Feel good at https://t.co/VKL1ZxZSKh\n\nCalmly click your LINK 👉 https://t.co/IN9IezZ3GH\n\n#paranormal #iands #depression #gr…","IreneWoodbury"
"neutral","RT @JenningsLAmanda: Support Ukraine, 100% of proceeds go to the Humane Society International to support animals in need in Ukraine, digita…","m_rennie20"
"positive","RT @MatasMaldeikis: Let's remember that Putin became President after bombing residential blocks full of his own citizens. When it comes to…","aslm510"
"neutral","RT @AlinaITurner: NO CANADA! \n\nWe can't be grandstanding on the world stage about our compassion for #UkraineCrisis then bring #refugees in…","mbraithwaite72"
"negative","RT @HitoshiMisaka2: Limited impact seen for Japan of Russia's potential default | #NHK WORLD-JAPAN News\n#News #UkraineCrisis #Ukraine #Russ…","manchan_free"
"neutral","ယူကရိန်းနိုင်ငံကို ကာကွယ်နေတာ ရက်ပေါင်း ၁၀၀ ရှိသွားပြီလို့ သမ္မတ Volodymyr Zelensky ကပြောကြားလိုက်ပါတယ်။… https://t.co/MYhewNBQtV","VOABurmese"
"neutral","Victory will be ours says Zelensky | Hint News\nhttps://t.co/SQXHh3ebmN\n#HintNews  #StandWithUkraine  #UkraineWar… https://t.co/JUQt3u7FiO","ThinkPositiveMC"
"neutral","(1) De Russische Federatie heeft ongeveer 100.000 ton gestolen graan van Oekraïne naar Syrië gestuurd, vertelde de… https://t.co/G3L3l18P1R","kroon125"
"neutral","NO CANADA! \n\nWe can't be grandstanding on the world stage about our compassion for #UkraineCrisis then bring… https://t.co/7oThyEgemz","AlinaITurner"
"neutral","RT @suthichai: สุทธิชัย วิเคราะห์ ! \nสงครามเขย่าตลาดน้ำมันโลก  ทั่วโลกต้องปรับตัวขนานใหญ่ รับวิกฤต\n\nดูคลิปเต็ม คลิก https://t.co/PIYS57xvLS…","nun109"
"positive","RT @audiocustoms82: Call signs, from left to right:\nBig Blue, Old School, Kiwi, Thatcher\nWe really need donations to keep our mission runni…","A3_Melle"
"neutral","RT @LordHakuten: https://t.co/DixckuhhSi\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar #UkraineUnderAttaсk #Ukrainecrisis #Ukrainecrisis","LordHakuten"
"neutral","RT @MorganMu007: 据英国媒体当地时间6月2日消息，英国已承诺向乌克兰运送中程火箭系统。英国国防大臣华莱士说，英国将送出一批M270发射器，它们能够发射出近79千米的精确制导火箭。#UkraineCrisis https://t.co/D5Hse9dTuX","Chou93007352"
"negative","RT @RTNNewspaper: #Ukrainecrisis Russian FSB agent arrested following alleged planned terrorist attacks on Ukraine https://t.co/TGEl6hPqSx","SolTimesNews"
"negative","#Ukrainecrisis Russian FSB agent arrested following alleged planned terrorist attacks on Ukraine https://t.co/TGEl6hPqSx","RTNNewspaper"
